Id;movie_title;title_year;color;duration;genres;movie_facebook_likes;director_name;director_facebook_likes;num_critic_for_reviews;num_user_for_reviews;actor_1_name;actor_2_name;actor_3_name;actor_1_facebook_likes;actor_2_facebook_likes;actor_3_facebook_likes;gross;num_voted_users;cast_total_facebook_likes;plot_keywords;language;country;content_rating;budget;aspect_ratio;imdb_score;tomato_score;tomato_audience_score;label
3236;Not Another Teen Movie;2001;Color;99;Comedy;0;Joel Gallen;11;97;393;Chris Evans;JoAnna Garcia Swisher;Mia Kirshner;11000;983;971;37882551;80305;15369;cheerleader|foreign exchange student|incestuous desire|incestuous kiss|prom;English;USA;R;16000000;1.85;5,7;39%;33%;0
3237;Field of Dreams;1989;Color;107;Drama|Fantasy;;;;;;;;;;;;84431625;;;;English;;;0;;7,1;82%;5%;1
3238;The French Connection;1971;Color;104;Action|Crime|Drama|Thriller;0;William Friedkin;607;138;280;Roy Scheider;Fernando Rey;Tony Lo Bianco;813;165;109;;82476;1196;crime boss|drug smuggling|heroin|mafia boss|organized crime;English;USA;R;1800000;1.85;7,8;8%;15%;0
3239;Blood Done Sign My Name;2010;Color;128;Drama;503;Jeb Stuart;11;20;3;Ricky Schroder;Nate Parker;Lee Norris;665;664;553;82739;465;4579;based on autobiography|based on novel|based on true story|murder|racism;English;USA;PG-13;;2.35;6,7;21%;83%;1
3240;The Unholy Three;1925;Color;86;Crime|Drama|Romance;;;;;;;;;;;;704000;;;;English;;;103000;;5,8;12%;82%;0
3241;The Change-Up;2011;Color;118;Comedy|Fantasy;13000;David Dobkin;71;215;149;Ryan Reynolds;Olivia Wilde;Mircea Monroe;16000;10000;634;37035845;136680;28045;best friend|fountain|law firm|lawyer|sex;English;USA;R;52000000;2.35;6,4;18%;23%;0
3242;Spy Kids: All the Time in the World;2011;Color;89;Family|Comedy|Action;;;;;;;;;;;;85564310;;;;English;;;27000000;;4,4;63%;12%;0
3243;The Man;2005;Color;83;Action|Comedy|Crime;676;Les Mayfield;10;72;76;Miguel Ferrer;Susie Essman;Gigi Rice;688;99;69;8326035;21933;1019;buddy comedy|criminal|gun smuggling|mistaken identity|salesman;English;Germany;PG-13;33000000;1.85;5,5;94%;64%;0
3244;Jack;1996;Color;113;Comedy|Drama|Science Fiction;;;;;;;;;;;;58620973;;;;English;;;45000000;;5,9;71%;84%;0
3245;S.W.A.T.;2003;Color;117;Action|Adventure|Crime|Thriller;0;Clark Johnson;69;144;340;Jeremy Renner;Josh Charles;LL Cool J;10000;1000;1000;116643346;119807;14486;hostage|police|prison|swat team|training;English;USA;PG-13;80000000;2.35;6;53%;94%;0
3246;Pretty Woman;1990;Color;125;Comedy|Romance;11000;Garry Marshall;0;82;271;Julia Roberts;Hector Elizondo;Jason Alexander;8000;995;700;178406268;213476;11135;businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman;English;USA;R;14000000;1.85;6,9;19%;24%;1
3247;Planes;2013;Color;91;Animation|Family|Adventure;;;;;;;;;;;;219788712;;;;English;;;50000000;;5,7;40%;47%;0
3248;Shadow Conspiracy;1997;Color;103;Action|Thriller;68;George P. Cosmatos;170;24;41;Sam Waterston;Ben Gazzara;Nicholas Turturro;849;623;269;2154540;3803;2457;american president|assassin|conspiracy|president|white house;English;USA;R;45000000;2.35;4,9;36%;66%;0
3249;Major League II;1994;Color;105;Comedy;;;;;;;;;;;;30626182;;;;English;;;0;;5,2;45%;31%;0
3250;The Man from Earth;2007;Color;87;Drama|Romance|Sci-Fi;46000;Richard Schenkman;29;66;638;William Katt;John Billingsley;David Lee Smith;505;323;131;;129799;1181;cro magnon|dialogue driven storyline|single set production|single setting|storytelling;English;USA;Not Rated;200000;1.78;8;10%;88%;0
3251;Burn After Reading;2008;Color;96;Comedy|Drama;0;Ethan Coen;1000;341;545;J.K. Simmons;Brad Pitt;Kevin Sussman;24000;11000;681;60338891;248468;36093;cia|divorce|embassy|gym|memoir;English;USA;R;37000000;1.85;7;80%;67%;1
3252;Saw;2004;Color;103;Horror|Mystery|Thriller;0;James Wan;0;287;1509;Michael Emerson;Monica Potter;Shawnee Smith;2000;878;651;55153403;299127;5161;chained|flashback|killer|serial killer|surprise ending;English;USA;R;1200000;1.85;7,7;53%;53%;1
3253;The 'Burbs;1989;Color;101;Comedy|Horror|Thriller;;;;;;;;;;;;36602000;;;;English;;;18000000;;6,6;90%;75%;1
3254;We Own the Night;2007;Color;117;Crime|Drama|Thriller;0;James Gray;115;222;199;Robert Duvall;Oleg Taktarov;Antoni Corone;3000;327;97;28563179;72693;3681;arrest|drugs|loyalty|raid|violence;English;USA;R;21000000;1.85;6,9;17%;78%;1
3255;The Guest;2014;Color;99;Mystery|Thriller|Action;;;;;;;;;;;;2367161;;;;English;;;5000000;;6,5;63%;19%;0
3256;The Eclipse;2009;Color;86;Drama|Horror|Romance;580;Conor McPherson;0;90;31;Aidan Quinn;Iben Hjejle;Jim Norton;767;122;77;128937;2437;975;ghost|irish|kissing|novelist|widower;English;Ireland;R;;1.85;6,2;97%;100%;0
3257;The Producers;2005;Color;134;Comedy|Musical;0;Susan Stroman;38;168;409;Jon Lovitz;Will Ferrell;Matthew Broderick;11000;8000;2000;19377727;35140;24351;accountant|money|opening night|scheme|swedish;English;USA;PG-13;45000000;2.35;6,4;78%;86%;0
3258;Paul Blart: Mall Cop;2009;Color;91;Action|Comedy|Crime;0;Steve Carr;41;167;201;Erick Avari;Adhir Kalyan;Allen Covert;567;402;328;20819129;84209;2954;cell phone|hostage|mall|security guard|text messaging;English;USA;PG;26000000;1.85;5,2;90%;85%;0
3259;A Time to Kill;1996;Color;149;Crime|Drama|Thriller;0;Joel Schumacher;541;71;236;Kevin Spacey;Matthew McConaughey;Oliver Platt;18000;11000;1000;108706165;99558;31349;african american|court|law|mississippi|trial;English;USA;R;40000000;2.35;7,4;83%;12%;1
3260;Valley of the Wolves: Iraq;2006;Color;122;Action|Adventure;467;Serdar Akar;11;16;159;Necati Sasmaz;Berg«¨zar Korel;Ghassan Massoud;205;197;173;;14486;808;abu ghraib|bomb|christian|explosion|iraq;Arabic;Turkey;;8300000;1.85;6;56%;23%;0
3261;The Messengers;2007;Color;90;Mystery|Thriller|Horror;;;;;;;;;;;;1109660;;;;English;;;16000000;;5,6;49%;52%;0
3262;Rat Race;2001;Color;112;Adventure|Comedy;0;Jerry Zucker;109;103;497;Corinna Harney;Douglas Haase;Vince Vieluf;779;629;261;56607223;93367;1823;casino|locker|money|museum|race;English;Canada;PG-13;48000000;2.35;6,4;2%;60%;0
3263;I Spy;2002;Color;97;Action|Adventure|Comedy|Thriller;531;Betty Thomas;84;105;141;Gary Cole;Phill Lewis;Tate Taylor;989;229;150;33105600;41663;1576;boxer|espionage|spy|stealth|top secret;English;USA;PG-13;70000000;1.37;5,4;71%;63%;0
3264;Teen Wolf Too;1987;Color;95;Comedy|Fantasy;491;Christopher Leitch;4;29;65;John Astin;Robert Neary;Kim Darby;641;168;152;7888703;8465;1389;falling in love|glowing eyes|insult|teenager|three word title;English;USA;PG;3000000;1.85;3,2;10%;26%;0
3265;True Romance;1993;Color;121;Action|Crime|Drama|Romance|Thriller;15000;Tony Scott;12000;122;460;Brad Pitt;Gary Oldman;Michael Rapaport;11000;10000;975;12281500;163492;23602;aspiring actor|cocaine|drugs|pimp|suitcase full of money;English;USA;R;13000000;2.35;8;19%;10%;0
3266;Kadhal Kottai;1996;Color;157;Romance;;;;;;;;;;;;500000;;;;English;;;500000;;7;2%;17%;0
3267;Police Academy 4: Citizens on Patrol;1987;Color;88;Comedy|Crime;;;;;;;;;;;;28061343;;;;English;;;0;;4,9;19%;66%;0
3268;The Legend of Tarzan;2016;Color;110;Action|Adventure|Drama|Romance;29000;David Yates;282;248;239;Christoph Waltz;Alexander Skarsg«ærd;Casper Crump;11000;10000;103;124051759;42372;21175;africa|capture|jungle|male objectification|tarzan;English;USA;PG-13;180000000;2.35;6,6;17%;26%;0
3269;Myra Breckinridge;1970;Color;94;Comedy|Drama;;;;;;;;;;;;3000000;;;;English;;;5000000;;4,8;98%;79%;0
3270;Stand by Me;1986;Color;89;Adventure|Drama;24000;Rob Reiner;0;99;584;Marshall Bell;Frances Lee McCain;Casey Siemaszko;217;107;107;52287414;271794;644;friendship|summertime|treehouse|walking on train tracks|woods;English;USA;R;8000000;1.85;8,1;13%;25%;0
3271;Under the Same Moon;2008;Color;106;Drama;;;;;;;;;;;;23311391;;;;Spanish;;;0;;7;65%;73%;0
3272;3 Godfathers;1948;Color;106;Action|Drama|Western;;;;;;;;;;;;2841000;;;;English;;;1243000;;6,1;23%;95%;0
3273;Born of War;2014;Color;109;Action|Drama|Thriller|War;190;Vicky Jewson;3;8;3;James Frain;Sofia Black-D'Elia;Lisa Kay;1000;266;126;;237;1681;fight|mina|murder|revenge|terrorist;English;UK;R;5000000;;4,4;42%;88%;0
3274;On the Job;2013;Color;120;Action|Crime;;;;;;;;;;;;466088;;;;English;;;1052753;;6,2;37%;91%;0
3275;The Awakening;2011;Color;107;Horror|Thriller;10000;Nick Murphy;58;195;112;Isaac Hempstead Wright;Imelda Staunton;Joseph Mawle;874;579;537;;46347;2363;boarding school|boy|british horror|ghost|school;English;UK;R;3000000;2.35;6,5;76%;73%;0
3276;Revenge;1990;Color;123;Thriller|Drama|Romance;;;;;;;;;;;;15645616;;;;English;;;0;;6;60%;10%;0
3277;Old Dogs;2009;Color;88;Comedy|Family;0;Walt Becker;12;124;120;Robin Williams;Bernie Mac;Ann-Margret;49000;1000;931;49474048;31191;53370;best friend|business deal|impulse|public relations|twin;English;USA;PG;35000000;1.85;5,4;10%;23%;0
3278;Swimming Pool;2003;Color;102;Crime|Drama|Mystery|Thriller;0;Francois Ozon;341;160;288;Charlotte Rampling;Ludivine Sagnier;Jean-Claude Lecas;844;521;15;10105505;35065;1389;luberon|mystery writer|night|publisher|swimming;English;France;R;;1.85;6,8;68%;73%;1
3279;THX 1138;1971;Color;86;Drama|Mystery|Science Fiction;;;;;;;;;;;;2437000;;;;English;;;777000;;6,4;36%;91%;0
3280;Brooklyn Rules;2007;Color;99;Crime|Drama;226;Michael Corrente;30;41;48;Jerry Ferrara;Tony Devon;Alexa Havins;480;257;209;398420;5049;1234;1980s|friend|friendship|loyalty|mafia;English;USA;R;8000000;2.35;6,4;47%;82%;0
3281;Son of Rambow;2007;Color;96;Comedy;;;;;;;;;;;;6870249;;;;English;;;4000000;;6,7;14%;71%;1
3282;The Work and the Story;2003;Color;77;Comedy;0;Nathan Smith Jones;7;1;5;Richard Moll;Frank Gerrish;Christopher Robin Miller;206;81;69;;98;516;latter day saints|lds film|mock documentary|mormon|mormonism;English;USA;;103000;;5,7;72%;70%;0
3283;Fletch Lives;1989;Color;95;Comedy|Crime|Mystery;;;;;;;;;;;;35150960;;;;English;;;8045760;;5,8;22%;36%;0
3284;The Last Flight of Noah's Ark;1980;Color;97;Adventure|Family;;;;;;;;;;;;11000000;;;;English;;;0;;5,7;11%;60%;0
3285;The Player            ;;Color;60;Action|Crime|Drama|Thriller;0;;;9;25;Nick Wechsler;Philip Winchester;Jeff Marlow;666;579;460;;5817;4043;bet|friend|pit boss|secret|surveillance;English;USA;TV-14;;16.0;7,1;63%;74%;0
3286;Cooties;2014;Color;88;Action|Comedy|Horror;;;;;;;;;;;;581011;;;;English;;;0;;5,4;87%;53%;0
3287;The Brothers;2001;Color;106;Comedy|Drama;478;Gary Hardwick;10;52;43;Julie Benz;Tatyana Ali;Jenifer Lewis;3000;685;578;27457409;3198;6419;african american|commitment|friend|friendship|playboy;English;USA;R;6000000;1.85;6,3;2%;72%;0
3288;Sabrina;1954;Color;127;Comedy|Drama|Romance;;;;;;;;;;;;10000000;;;;English;;;2238813;;7,4;76%;64%;0
3289;The Hunt for Red October;1990;Color;135;Action|Adventure|Thriller;0;John McTiernan;323;104;241;Scott Glenn;Jeffrey Jones;Courtney B. Vance;826;692;495;122012643;143696;2575;analyst|defection|navy|soviet submarine|submarine;English;USA;PG;30000000;2.35;7,6;34%;19%;1
3290;Clueless;1995;Color;97;Comedy|Romance;0;Amy Heckerling;143;88;248;Donald Faison;Dan Hedaya;Elisa Donovan;927;281;201;56631572;123390;1724;female protagonist|high school|makeover|matchmaker|popularity;English;USA;PG-13;12000000;1.85;6,8;42%;34%;1
3291;Pok«∏mon 3: The Movie;2000;Color;93;Action|Adventure|Animation|Family|Fantasy|Sci-Fi;38;Kunihiko Yuyama;8;39;55;Veronica Taylor;Eric Stuart;Lisa Ortiz;88;82;49;;9066;373;ash|father|mother|pokemon|professor;Japanese;Japan;G;16000000;1.85;5,6;29%;20%;0
3292;Flicka;2006;Color;95;Adventure|Drama|Family;1000;Michael Mayer;15;46;76;Alison Lohman;Danny Pino;Tim McGraw;1000;786;461;20998709;6095;3845;father son relationship|horse|horse ranch|ranch|wild mustang;English;USA;PG;15000000;2.35;6,2;71%;2%;0
3293;The Witch;2015;Color;92;Horror|Mystery;43000;Robert Eggers;22;425;452;Julian Richings;Kate Dickie;Ralph Ineson;648;191;159;25138292;66483;1122;black magic|goat|isolation|naked woman|witch;English;USA;R;3500000;1.66;6,8;30%;86%;1
3294;The Ridiculous 6;2015;Color;119;Comedy|Western;0;Frank Coraci;153;53;143;Taylor Lautner;Adam Sandler;Jon Lovitz;12000;11000;11000;;27019;36167;apache|bank robbery|baseball|half brothers|white raised as indian;English;USA;TV-14;;2.35;4,9;75%;17%;0
3295;Ondine;2009;Color;111;Drama|Mystery|Romance;0;Neil Jordan;277;123;57;Tony Curran;Stephen Rea;Alicja Bachleda;845;327;289;548934;16863;1554;celtic mythology|cottage|fisherman|irish|selkie;English;Ireland;PG-13;12000000;1.85;6,8;82%;34%;0
3296;Kiss of Death;1995;Color;101;Action|Crime|Thriller;555;Barbet Schroeder;58;40;60;Nicolas Cage;Michael Rapaport;Philip Baker Hall;12000;975;497;14942422;14226;14008;beard|female nudity|police brutality|stripper|woman in lingerie;English;USA;R;40000000;1.85;5,9;78%;81%;0
3297;Melancholia;2011;Color;130;Drama|Sci-Fi;50000;Lars von Trier;3000;439;551;Alexander Skarsg«ærd;Kirsten Dunst;Charlotte Rampling;10000;4000;844;3029870;128729;15835;art director|breasts|depression|outdoor sex|riding a horse;English;Denmark;R;7400000;2.35;7,1;71%;10%;0
3298;The Longshots;2008;Color;94;Biography|Comedy|Drama|Family|Sport;376;Fred Durst;258;47;19;Tasha Smith;Dash Mihok;Garrett Morris;721;463;424;11508423;3174;2453;absent father|american football|based on true story|middle school;English;USA;PG;23000000;2.35;5,1;39%;26%;0
3299;Admission;2013;Color;107;Comedy|Drama|Romance;5000;Paul Weitz;80;150;87;Tina Fey;Sarita Choudhury;Christopher Evan Welch;2000;257;252;18004225;28573;3004;adoption|female protagonist|princeton university|wedding|working women;English;USA;PG-13;13000000;2.35;5,7;8%;75%;0
3300;Wind Walkers;2015;Color;93;Action|Horror|Thriller;135;Russell Friedenberg;9;27;2;Rudy Youngblood;Glen Powell;Kiowa Gordon;708;571;485;;133;2870;after dark horrorfest;English;USA;R;2000000;;3,6;100%;79%;0
3301;Ted;2012;Color;112;Comedy|Fantasy;74000;Seth MacFarlane;3000;457;623;Mila Kunis;Seth MacFarlane;Tom Skerritt;15000;3000;1000;218628680;471644;21773;2010s|car accident|sex scene|teddy bear|testicle;English;USA;R;50000000;1.85;7;7%;75%;1
3302;Jawbreaker;1999;Color;87;Comedy|Crime|Thriller;0;Darren Stein;18;49;183;Julie Benz;Judy Greer;Jeff Conaway;3000;2000;844;3071947;18711;9555;best friend|bitch|friend|popular girl|prom;English;USA;R;3500000;1.85;5,4;70%;14%;0
3303;Wreck-It Ralph;2012;Color;101;Adventure|Animation|Comedy|Family|Sci-Fi;40000;Rich Moore;66;377;345;Jack McBrayer;Sarah Silverman;Joe Lo Truglio;975;931;833;189412677;272534;4451;arcade|candy|glitch|king|medal;English;USA;PG;165000000;2.35;7,8;60%;80%;0
3304;Trucker;2008;Color;90;Drama;371;James Mottern;7;46;22;Jimmy Bennett;Joey Lauren Adams;Matthew Lawrence;87000;781;711;52166;2792;89263;cancer|cigarette smoking|hospital|one night stand|trucker;English;USA;R;2000000;2.35;6,7;51%;49%;0
3305;The Uninvited;2009;Color;99;Drama|Horror|Thriller;;;;;;;;;;;;41624046;;;;English;;;0;;6,3;18%;9%;0
3306;Captain America: The First Avenger;2011;Color;124;Action|Adventure|Sci-Fi;46000;Joe Johnston;394;510;679;Chris Evans;Dominic Cooper;Hayley Atwell;11000;3000;2000;176636816;508818;19761;arctic|captain america|scientist|tesseract|war bond;English;USA;PG-13;140000000;2.35;6,9;26%;91%;1
3307;Isn't She Great;2000;Color;95;Biography|Comedy|Romance;133;Andrew Bergman;31;63;64;Stockard Channing;Nathan Lane;John Larroquette;944;886;450;2954405;1977;2928;autistic son|cancer|female protagonist|new york city|son;English;USA;R;36000000;1.85;5,3;80%;48%;0
3308;Barry Munday;2010;Color;95;Comedy|Drama|Romance;480;Chris D'Arienzo;7;34;20;Judy Greer;Cybill Shepherd;Shea Whigham;2000;536;463;;3443;3648;doctor|letter|paternity|sex|testicles;English;USA;R;;1.85;5,9;91%;63%;0
3309;The Jimmy Show;2001;Color;96;Comedy|Drama;47;Frank Whaley;436;9;21;Lynn Cohen;Frank Whaley;Heather Bucha;474;436;4;703;480;920;based on play|character name in title;English;USA;R;1500000;1.85;5,4;29%;10%;0
3310;Non-Stop;2014;Color;106;Action|Mystery|Thriller;24000;Jaume Collet-Serra;174;359;384;Liam Neeson;Nate Parker;Scoot McNairy;14000;664;660;91439400;200647;16967;air marshal|death|passenger|terrorist|transatlantic flight;English;UK;PG-13;50000000;2.35;7;17%;80%;1
3311;Accidental Love;2015;Color;100;Comedy|Romance;0;David O. Russell;737;56;28;Jake Gyllenhaal;Kirstie Alley;Beverly D'Angelo;15000;980;816;;5006;19068;health insurance|long delayed release|nail in the head|waitress|washington d.c.;English;USA;PG-13;26000000;1.85;4;31%;37%;0
3312;Beaches;1988;Color;123;Comedy|Drama;;;;;;;;;;;;57041866;;;;English;;;0;;6,5;17%;96%;1
3313;Godzilla Resurgence;2016;Color;120;Action|Adventure|Drama|Horror|Sci-Fi;0;Hideaki Anno;28;1;13;Mark Chinnery;Shin'ya Tsukamoto;Atsuko Maeda;544;106;12;;374;699;blood|godzilla|monster|sequel;Japanese;Japan;;;2.35;8,2;1%;35%;0
3314;The Empire Strikes Back;1980;Color;124;Adventure|Action|Science Fiction;;;;;;;;;;;;538400000;;;;English;;;18000000;;8,2;38%;47%;1
3315;Waterloo;1970;Color;134;Action|Drama|History|War;690;Sergey Bondarchuk;27;16;76;Rod Steiger;Dan O'Herlihy;Jack Hawkins;279;128;87;;5911;705;battle|costume drama|final battle|napoleon|napoleon bonaparte;English;Italy;G;25000000;2.35;7,3;74%;86%;0
3316;Prophecy;1979;Color;102;Horror|Sci-Fi;902;John Frankenheimer;287;70;75;Talia Shire;Richard Dysart;Robert Foxworth;452;122;79;;3000;729;cabin|monster|monster movie|paper mill|pollution;English;USA;PG;12000000;2.35;5,4;97%;81%;0
3317;Single White Female;1992;Color;107;Thriller;;;;;;;;;;;;48017402;;;;English;;;16000000;;6;42%;94%;0
3318;Indiana Jones and the Last Crusade;1989;Color;127;Action|Adventure|Fantasy;0;Steven Spielberg;14000;149;477;Harrison Ford;Julian Glover;Alison Doody;11000;844;440;197171806;515306;12884;castle|diary|holy grail|map|nazi;English;USA;PG-13;48000000;2.35;8,3;69%;32%;1
3319;Love and Death;1975;Color;85;History|Comedy;;;;;;;;;;;;20173742;;;;English;;;3000000;;7,5;71%;97%;0
3320;Love & Friendship;2016;Color;94;Comedy|Drama|Romance;;;;;;;;;;;;14016568;;;;English;;;3000000;;6,4;92%;19%;0
3321;Darkness;2002;Color;103;Horror;1000;Jaume Balaguer¢;57;108;349;Lena Olin;Giancarlo Giannini;Francesc Pag«˘s;541;451;132;22160085;16747;1228;9 year old|blood|gramophone|house|missing children;English;USA;PG-13;10600000;2.35;5,4;43%;11%;0
3322;The Rite;2011;Color;114;Drama|Horror|Mystery|Thriller;23000;Mikael H†fstr¢m;101;267;197;Anthony Hopkins;Colin O'Donoghue;Toby Jones;12000;3000;2000;33037754;75864;19904;demon|exorcism|exorcist|faith|seminary;English;USA;PG-13;37000000;2.35;6;26%;8%;0
3323;Jeepers Creepers;2001;Color;90;Horror|Mystery;0;Victor Salva;108;190;985;Eileen Brennan;Patricia Belcher;Jonathan Breck;1000;322;270;37470017;86890;1982;demon|gore|record player|tattoo|wings;English;Germany;R;10000000;1.85;6,1;90%;20%;0
3324;Harry Potter and the Chamber of Secrets;2002;Color;174;Adventure|Family|Fantasy|Mystery;0;Chris Columbus;0;232;858;Daniel Radcliffe;Rupert Grint;Emma Watson;11000;10000;9000;261970615;387616;35672;bildungsroman|flying broom|invisibility cloak|monster|wizardry;English;UK;PG;100000000;2.35;7,4;27%;75%;1
3325;Ri∂Ωhie Ri∂Ωh;1994;Color;95;Comedy|Family;0;Donald Petrie;80;19;39;Macaulay Culkin;John Larroquette;Jonathan Hyde;3000;450;287;38087756;49612;4634;attempted murder|based on comic book|escape from prison|lost at sea|wealth;English;USA;PG;40000000;1.85;5,2;75%;73%;0
3326;Groundhog Day;1993;Color;101;Comedy|Fantasy|Romance;38000;Harold Ramis;11000;147;609;Bill Murray;Chris Elliott;Willie Garson;13000;571;512;70906973;437418;15500;cult film|existentialism|groundhog day|time loop|trapped in a time loop;English;USA;PG;14600000;1.85;8,1;19%;63%;1
3327;The Grey;2011;Color;117;Action|Adventure|Drama|Thriller;32000;Joe Carnahan;248;408;755;Liam Neeson;Frank Grillo;James Badge Dale;14000;798;726;51533608;203111;16606;alaska|leadership|snow|survival|wilderness;English;USA;R;25000000;2.35;6,8;34%;75%;1
3328;Clean;2004;Color;110;Drama|Music|Romance;171;Olivier Assayas;107;81;39;Maggie Cheung;B«∏atrice Dalle;Don McKellar;576;133;45;136007;3924;776;jail|junkie|money|motel|singer;French;France;R;4500;2.35;6,9;28%;93%;0
3329;King's Ransom;2005;Color;95;Comedy|Crime;83;Jeffrey W. Byrd;2;23;20;Donald Faison;Loretta Devine;Regina Hall;927;912;807;4006906;3229;4990;hit in the crotch|kidnapping|nail gun|police|release from prison;English;USA;PG-13;15000000;1.85;4,1;76%;40%;0
3330;Gods and Generals;2003;Color;280;Drama|History|War;953;Ron Maxwell;33;84;497;Billy Campbell;Bruce Boxleitner;John Castle;789;640;67;12870569;13215;1671;confederacy|hero|prequel|stonewall jackson|war hero;English;USA;PG-13;56000000;2.35;6,3;1%;68%;0
3331;Rear Window;1954;Color;112;Drama|Mystery|Thriller;;;;;;;;;;;;36764313;;;;English;;;1000000;;8,2;79%;14%;0
3332;Breaking and Entering;2006;Color;129;Drama|Romance;;;;;;;;;;;;8974829;;;;English;;;0;;6,3;2%;71%;0
3333;Without Men;2011;Color;87;Comedy;491;Gabriela Tagliavini;20;4;12;Maria Conchita Alonso;Kate del Castillo;Camryn Manheim;571;345;329;;1427;2006;bare chested male|journalist|passion|pregnancy|woman in underwear;English;USA;R;4700000;;3,2;23%;22%;0
3334;The Perfect Host;2010;Color;93;Comedy|Crime|Thriller;0;Nick Tomnay;11;112;73;David Hyde Pierce;Clayne Crawford;Nathaniel Parker;443;298;271;48430;20176;1452;arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party;English;USA;R;500000;1.85;6,8;84%;59%;0
